ncbi	sample	group	mapped	coverage
NZ_QTWG01000001.1	high_5M	came_itself	322	NA
NZ_QTWJ01000001.1	high_10M	came_from_before	3359	0.84994235697769
NZ_QTWJ01000001.1	high_10M	came_from_both	3094	NA
NZ_QTWJ01000001.1	high_10M	came_from_donor	3	NA
NZ_QTWJ01000001.1	high_10M	came_itself	91	0.84994235697769
NZ_QTWJ01000001.1	high_1M	came_from_before	11	0.0359215641177321
NZ_QTWJ01000001.1	high_1M	came_from_both	14	NA
NZ_QTWJ01000001.1	high_1M	came_from_donor	3	NA
NZ_QTWJ01000001.1	high_1M	came_itself	460	0.0359215641177321
NZ_QTWJ01000001.1	high_25M	came_from_before	3355	3.93971447805266
NZ_QTWJ01000001.1	high_25M	came_from_both	58366	NA
NZ_QTWJ01000001.1	high_25M	came_from_donor	204	NA
NZ_QTWJ01000001.1	high_25M	came_itself	1383	3.93971447805266
NZ_QTWJ01000001.1	high_50M	came_from_before	7021	4.83097973338891
NZ_QTWJ01000001.1	high_50M	came_from_both	66246	NA
NZ_QTWJ01000001.1	high_50M	came_itself	2	4.83097973338891
NZ_QTWJ01000001.1	high_5M	came_from_before	27	1.25642443430861
NZ_QTWJ01000001.1	high_5M	came_from_both	2434	NA
NZ_QTWJ01000001.1	high_5M	came_from_donor	85	NA
NZ_QTWJ01000001.1	high_5M	came_itself	1624	1.25642443430861
NZ_QTWK01000001.1	high_10M	came_from_before	23	NA
NZ_QTWK01000001.1	high_10M	came_from_both	590	NA
NZ_QTWK01000001.1	high_10M	came_from_donor	1603	NA
NZ_QTWK01000001.1	high_10M	came_itself	3242	1.07066994281441
NZ_QTWK01000001.1	high_1M	came_from_before	2	NA
NZ_QTWK01000001.1	high_1M	came_from_both	11	NA
NZ_QTWK01000001.1	high_1M	came_from_donor	42	NA
NZ_QTWK01000001.1	high_1M	came_itself	2377	0.417941115928753
NZ_QTWK01000001.1	high_25M	came_from_before	7	NA
NZ_QTWK01000001.1	high_25M	came_from_both	2490	NA
NZ_QTWK01000001.1	high_25M	came_from_donor	1912	NA
NZ_QTWK01000001.1	high_25M	came_itself	18543	4.18885302939624
NZ_QTWK01000001.1	high_50M	came_from_before	205	NA
NZ_QTWK01000001.1	high_50M	came_from_both	5952	NA
NZ_QTWK01000001.1	high_50M	came_from_donor	53458	NA
NZ_QTWK01000001.1	high_50M	came_itself	30250	15.5475208442924
NZ_QTWK01000001.1	high_5M	came_from_both	225	NA
NZ_QTWK01000001.1	high_5M	came_from_donor	215	NA
NZ_QTWK01000001.1	high_5M	came_itself	3439	0.366994240609926
NZ_QTXF01000001.1	high_10M	came_from_before	503	0.258938258806234
NZ_QTXF01000001.1	high_10M	came_from_both	657	NA
NZ_QTXF01000001.1	high_10M	came_itself	116	0.258938258806234
NZ_QTXF01000001.1	high_1M	came_from_before	NA	0.554562941827082
NZ_QTXF01000001.1	high_1M	came_from_both	6	NA
NZ_QTXF01000001.1	high_1M	came_itself	3470	0.554562941827082
NZ_QTXF01000001.1	high_25M	came_from_before	3510	1.54857491534337
NZ_QTXF01000001.1	high_25M	came_from_both	4105	NA
NZ_QTXF01000001.1	high_25M	came_itself	19	1.54857491534337
NZ_QTXF01000001.1	high_50M	came_from_before	42667	15.9841931187466
NZ_QTXF01000001.1	high_50M	came_from_both	23974	NA
NZ_QTXF01000001.1	high_50M	came_itself	NA	15.9841931187466
NZ_QTXF01000001.1	high_5M	came_from_before	149	0.592663939329851
NZ_QTXF01000001.1	high_5M	came_from_both	122	NA
NZ_QTXF01000001.1	high_5M	came_itself	680	0.592663939329851
NZ_QTXH01000001.1	high_10M	came_from_before	3889	1.58870412888449
NZ_QTXH01000001.1	high_10M	came_from_both	3787	NA
NZ_QTXH01000001.1	high_10M	came_from_donor	11	NA
NZ_QTXH01000001.1	high_10M	came_itself	39	1.58870412888449
NZ_QTXH01000001.1	high_1M	came_from_before	NA	0.0185920669887845
NZ_QTXH01000001.1	high_1M	came_from_both	24	NA
NZ_QTXH01000001.1	high_1M	came_from_donor	2	NA
NZ_QTXH01000001.1	high_1M	came_itself	924	0.0185920669887845
NZ_QTXH01000001.1	high_25M	came_from_before	296	1.36842256571575
NZ_QTXH01000001.1	high_25M	came_from_both	6290	NA
NZ_QTXH01000001.1	high_25M	came_from_donor	127	NA
NZ_QTXH01000001.1	high_25M	came_itself	2106	1.36842256571575
NZ_QTXH01000001.1	high_50M	came_from_before	16088	7.11895486455256
NZ_QTXH01000001.1	high_50M	came_from_both	42759	NA
NZ_QTXH01000001.1	high_50M	came_itself	NA	7.11895486455256
NZ_QTXH01000001.1	high_5M	came_from_before	418	1.20826462122166
NZ_QTXH01000001.1	high_5M	came_from_both	203	NA
NZ_QTXH01000001.1	high_5M	came_from_donor	9	NA
NZ_QTXH01000001.1	high_5M	came_itself	1846	1.20826462122166
NZ_QTXM01000001.1	high_10M	came_from_before	2	NA
NZ_QTXM01000001.1	high_10M	came_from_both	3349	NA
NZ_QTXM01000001.1	high_10M	came_from_donor	8	NA
NZ_QTXM01000001.1	high_10M	came_itself	28586	1.36490644853584
NZ_QTXM01000001.1	high_1M	came_from_before	10	NA
NZ_QTXM01000001.1	high_1M	came_from_both	41	NA
NZ_QTXM01000001.1	high_1M	came_itself	3228	0.150977298496452
NZ_QTXM01000001.1	high_25M	came_from_before	21	NA
NZ_QTXM01000001.1	high_25M	came_from_both	11434	NA
NZ_QTXM01000001.1	high_25M	came_from_donor	2	NA
NZ_QTXM01000001.1	high_25M	came_itself	328926	15.575263731752
NZ_QTXM01000001.1	high_50M	came_from_before	285	NA
NZ_QTXM01000001.1	high_50M	came_from_both	23503	NA
NZ_QTXM01000001.1	high_50M	came_from_donor	78	NA
NZ_QTXM01000001.1	high_50M	came_itself	295378	14.0306290336693
NZ_QTXM01000001.1	high_5M	came_from_before	18	NA
NZ_QTXM01000001.1	high_5M	came_from_both	789	NA
NZ_QTXM01000001.1	high_5M	came_from_donor	2	NA
NZ_QTXM01000001.1	high_5M	came_itself	8083	0.379143061877997
NZ_QTXU01000001.1	high_10M	came_from_before	17	0.135293705355734
NZ_QTXU01000001.1	high_10M	came_from_both	881	NA
NZ_QTXU01000001.1	high_10M	came_from_donor	149	NA
NZ_QTXU01000001.1	high_10M	came_itself	395	0.135293705355734
NZ_QTXU01000001.1	high_1M	came_from_before	3	0.1105436291371
NZ_QTXU01000001.1	high_1M	came_from_both	3	NA
NZ_QTXU01000001.1	high_1M	came_from_donor	8	NA
NZ_QTXU01000001.1	high_1M	came_itself	988	0.1105436291371
NZ_QTXU01000001.1	high_25M	came_from_before	5503	2.11850898566355
NZ_QTXU01000001.1	high_25M	came_from_both	5490	NA
NZ_QTXU01000001.1	high_25M	came_from_donor	5	NA
NZ_QTXU01000001.1	high_25M	came_itself	39	2.11850898566355
NZ_QTXU01000001.1	high_50M	came_from_before	5296	8.86969754316529
NZ_QTXU01000001.1	high_50M	came_from_both	23037	NA
NZ_QTXU01000001.1	high_50M	came_from_donor	538	NA
NZ_QTXU01000001.1	high_50M	came_itself	1656	8.86969754316529
NZ_QTXU01000001.1	high_5M	came_from_before	903	1.1907212349399
NZ_QTXU01000001.1	high_5M	came_from_both	131	NA
NZ_QTXU01000001.1	high_5M	came_from_donor	13	NA
NZ_QTXU01000001.1	high_5M	came_itself	686	1.1907212349399
NZ_QTYD01000001.1	high_10M	came_from_before	1321	3.83214108500388
NZ_QTYD01000001.1	high_10M	came_from_both	1828	3.83214108500388
NZ_QTYD01000001.1	high_10M	came_from_donor	19	3.83214108500388
NZ_QTYD01000001.1	high_10M	came_itself	493	NA
NZ_QTYD01000001.1	high_1M	came_from_before	3	0.196552541502713
NZ_QTYD01000001.1	high_1M	came_from_both	2	0.196552541502713
NZ_QTYD01000001.1	high_1M	came_from_donor	NA	0.196552541502713
NZ_QTYD01000001.1	high_1M	came_itself	1317	NA
NZ_QTYD01000001.1	high_25M	came_from_before	12	0.312257270843998
NZ_QTYD01000001.1	high_25M	came_from_both	4626	0.312257270843998
NZ_QTYD01000001.1	high_25M	came_from_donor	263	0.312257270843998
NZ_QTYD01000001.1	high_25M	came_itself	14	NA
NZ_QTYD01000001.1	high_50M	came_from_before	NA	15.1246995681566
NZ_QTYD01000001.1	high_50M	came_from_both	129083	15.1246995681566
NZ_QTYD01000001.1	high_50M	came_from_donor	16	15.1246995681566
NZ_QTYD01000001.1	high_5M	came_from_before	292	0.915764153445554
NZ_QTYD01000001.1	high_5M	came_from_both	242	0.915764153445554
NZ_QTYD01000001.1	high_5M	came_from_donor	4	0.915764153445554
NZ_QTYD01000001.1	high_5M	came_itself	313	NA
NZ_QTYJ01000001.1	high_10M	came_from_before	588	0.871003603754786
NZ_QTYJ01000001.1	high_10M	came_from_both	2683	0.871003603754786
NZ_QTYJ01000001.1	high_10M	came_from_donor	13	0.871003603754786
NZ_QTYJ01000001.1	high_10M	came_itself	10	NA
NZ_QTYJ01000001.1	high_1M	came_from_before	16	0.139332100167692
NZ_QTYJ01000001.1	high_1M	came_from_both	9	0.139332100167692
NZ_QTYJ01000001.1	high_1M	came_from_donor	NA	0.139332100167692
NZ_QTYJ01000001.1	high_1M	came_itself	555	NA
NZ_QTYJ01000001.1	high_25M	came_from_before	15	1.37134039390189
NZ_QTYJ01000001.1	high_25M	came_from_both	76636	1.37134039390189
NZ_QTYJ01000001.1	high_25M	came_from_donor	NA	1.37134039390189
NZ_QTYJ01000001.1	high_50M	came_from_before	NA	13.485839053011
NZ_QTYJ01000001.1	high_50M	came_from_both	148990	13.485839053011
NZ_QTYJ01000001.1	high_50M	came_from_donor	NA	13.485839053011
NZ_QTYJ01000001.1	high_5M	came_from_before	NA	0.675197429798529
NZ_QTYJ01000001.1	high_5M	came_from_both	4513	0.675197429798529
NZ_QTYJ01000001.1	high_5M	came_from_donor	3	0.675197429798529
NZ_QTYK01000001.1	high_10M	came_from_before	586	0.0197533717465103
NZ_QTYK01000001.1	high_10M	came_from_both	2722	0.0197533717465103
NZ_QTYK01000001.1	high_10M	came_from_donor	7	0.0197533717465103
NZ_QTYK01000001.1	high_10M	came_itself	6	NA
NZ_QTYK01000001.1	high_1M	came_from_before	10	0.228483882862512
NZ_QTYK01000001.1	high_1M	came_from_both	14	0.228483882862512
NZ_QTYK01000001.1	high_1M	came_from_donor	3	0.228483882862512
NZ_QTYK01000001.1	high_1M	came_itself	609	NA
NZ_QTYK01000001.1	high_25M	came_from_before	12	7.16931051078993
NZ_QTYK01000001.1	high_25M	came_from_both	76123	7.16931051078993
NZ_QTYK01000001.1	high_25M	came_from_donor	NA	7.16931051078993
NZ_QTYK01000001.1	high_50M	came_from_before	NA	10.264534396147
NZ_QTYK01000001.1	high_50M	came_from_both	147379	10.264534396147
NZ_QTYK01000001.1	high_50M	came_from_donor	NA	10.264534396147
NZ_QTYK01000001.1	high_5M	came_from_before	NA	0.327492764195115
NZ_QTYK01000001.1	high_5M	came_from_both	4352	0.327492764195115
NZ_QTYK01000001.1	high_5M	came_from_donor	6	0.327492764195115
NZ_QTYM01000001.1	high_10M	came_from_before	5227	1.50840576589983
NZ_QTYM01000001.1	high_10M	came_from_both	14823	NA
NZ_QTYM01000001.1	high_10M	came_itself	15	1.50840576589983
NZ_QTYM01000001.1	high_1M	came_from_before	2	0.331649057996624
NZ_QTYM01000001.1	high_1M	came_from_both	24	NA
NZ_QTYM01000001.1	high_1M	came_from_donor	3	NA
NZ_QTYM01000001.1	high_1M	came_itself	1973	0.331649057996624
NZ_QTYM01000001.1	high_25M	came_from_before	13113	6.6706306726348
NZ_QTYM01000001.1	high_25M	came_from_both	32452	NA
NZ_QTYM01000001.1	high_25M	came_itself	NA	6.6706306726348
NZ_QTYM01000001.1	high_50M	came_from_before	20863	12.2879446025657
NZ_QTYM01000001.1	high_50M	came_from_both	80672	NA
NZ_QTYM01000001.1	high_50M	came_itself	NA	12.2879446025657
NZ_QTYM01000001.1	high_5M	came_from_before	1203	1.12447428135522
NZ_QTYM01000001.1	high_5M	came_from_both	1366	NA
NZ_QTYM01000001.1	high_5M	came_itself	96	1.12447428135522
NZ_QTYO01000001.1	high_10M	came_from_before	2	NA
NZ_QTYO01000001.1	high_10M	came_from_both	1017	NA
NZ_QTYO01000001.1	high_10M	came_from_donor	438	0.507201452142297
NZ_QTYO01000001.1	high_10M	came_itself	447	NA
NZ_QTYO01000001.1	high_1M	came_from_donor	8	0.0826012104200364
NZ_QTYO01000001.1	high_1M	came_itself	849	NA
NZ_QTYO01000001.1	high_25M	came_from_both	8794	NA
NZ_QTYO01000001.1	high_25M	came_from_donor	9912	4.12174419815933
NZ_QTYO01000001.1	high_25M	came_itself	9	NA
NZ_QTYO01000001.1	high_50M	came_from_both	29081	NA
NZ_QTYO01000001.1	high_50M	came_from_donor	68753	23.4081815823693
NZ_QTYO01000001.1	high_50M	came_itself	5	NA
NZ_QTYO01000001.1	high_5M	came_from_before	17	NA
NZ_QTYO01000001.1	high_5M	came_from_both	30	NA
NZ_QTYO01000001.1	high_5M	came_from_donor	125	0.162983528955866
NZ_QTYO01000001.1	high_5M	came_itself	318	NA
NZ_QTYW01000001.1	high_10M	came_from_before	1062	4.10193787459029
NZ_QTYW01000001.1	high_10M	came_from_both	498	NA
NZ_QTYW01000001.1	high_10M	came_from_donor	20	NA
NZ_QTYW01000001.1	high_10M	came_itself	23883	4.10193787459029
NZ_QTYW01000001.1	high_1M	came_from_before	NA	0.0884827526804494
NZ_QTYW01000001.1	high_1M	came_itself	1327	0.0884827526804494
NZ_QTYW01000001.1	high_25M	came_from_before	31157	4.45009490665749
NZ_QTYW01000001.1	high_25M	came_from_both	2270	NA
NZ_QTYW01000001.1	high_25M	came_from_donor	3	NA
NZ_QTYW01000001.1	high_25M	came_itself	909	4.45009490665749
NZ_QTYW01000001.1	high_50M	came_from_before	633499	46.9567198564303
NZ_QTYW01000001.1	high_50M	came_from_both	13427	NA
NZ_QTYW01000001.1	high_50M	came_itself	428	46.9567198564303
NZ_QTYW01000001.1	high_5M	came_from_before	450	3.65203050758374
NZ_QTYW01000001.1	high_5M	came_from_both	166	NA
NZ_QTYW01000001.1	high_5M	came_from_donor	9	NA
NZ_QTYW01000001.1	high_5M	came_itself	27469	3.65203050758374
NZ_QUCG01000001.1	high_10M	came_from_before	15875	1.99851237383056
NZ_QUCG01000001.1	high_10M	came_from_both	415	NA
NZ_QUCG01000001.1	high_10M	came_itself	432	1.99851237383056
NZ_QUCG01000001.1	high_1M	came_from_before	NA	0.27744409928572
NZ_QUCG01000001.1	high_1M	came_itself	4933	0.27744409928572
NZ_QUCG01000001.1	high_25M	came_from_before	17018	2.44308453414534
NZ_QUCG01000001.1	high_25M	came_from_both	425	NA
NZ_QUCG01000001.1	high_25M	came_itself	658	2.44308453414534
NZ_QUCG01000001.1	high_50M	came_from_before	645	3.44654483607698
NZ_QUCG01000001.1	high_50M	came_from_both	809	NA
NZ_QUCG01000001.1	high_50M	came_from_donor	258	NA
NZ_QUCG01000001.1	high_50M	came_itself	42630	3.44654483607698
NZ_QUCG01000001.1	high_5M	came_from_before	13438	1.38846679499872
NZ_QUCG01000001.1	high_5M	came_from_both	25	NA
NZ_QUCG01000001.1	high_5M	came_itself	184	1.38846679499872
NZ_QUCL01000001.1	high_10M	came_from_before	301	NA
NZ_QUCL01000001.1	high_10M	came_from_both	1234	NA
NZ_QUCL01000001.1	high_10M	came_from_donor	15	0.0135096567565332
NZ_QUCL01000001.1	high_10M	came_itself	503	NA
NZ_QUCL01000001.1	high_1M	came_from_before	16	NA
NZ_QUCL01000001.1	high_1M	came_from_both	7	NA
NZ_QUCL01000001.1	high_1M	came_from_donor	NA	0.396157493456476
NZ_QUCL01000001.1	high_1M	came_itself	2829	NA
NZ_QUCL01000001.1	high_25M	came_from_before	13941	NA
NZ_QUCL01000001.1	high_25M	came_from_both	6050	NA
NZ_QUCL01000001.1	high_25M	came_from_donor	194	1.43827294309323
NZ_QUCL01000001.1	high_25M	came_itself	5906	NA
NZ_QUCL01000001.1	high_50M	came_from_before	4	NA
NZ_QUCL01000001.1	high_50M	came_from_both	148281	NA
NZ_QUCL01000001.1	high_50M	came_from_donor	9753	6.6197452518844
NZ_QUCL01000001.1	high_5M	came_from_before	807	NA
NZ_QUCL01000001.1	high_5M	came_from_both	537	NA
NZ_QUCL01000001.1	high_5M	came_from_donor	26	1.9907101993727
NZ_QUCL01000001.1	high_5M	came_itself	4261	NA
NZ_QUCO01000001.1	high_10M	came_from_before	23	NA
NZ_QUCO01000001.1	high_10M	came_from_both	1206	NA
NZ_QUCO01000001.1	high_10M	came_from_donor	422	NA
NZ_QUCO01000001.1	high_10M	came_itself	1838	0.754919751891809
NZ_QUCO01000001.1	high_1M	came_from_before	3	NA
NZ_QUCO01000001.1	high_1M	came_from_both	19	NA
NZ_QUCO01000001.1	high_1M	came_itself	1576	0.149632442787531
NZ_QUCO01000001.1	high_25M	came_from_before	550	NA
NZ_QUCO01000001.1	high_25M	came_from_both	26895	NA
NZ_QUCO01000001.1	high_25M	came_from_donor	366	NA
NZ_QUCO01000001.1	high_25M	came_itself	2421	1.68683640471494
NZ_QUCO01000001.1	high_50M	came_from_before	152	NA
NZ_QUCO01000001.1	high_50M	came_from_both	62973	NA
NZ_QUCO01000001.1	high_50M	came_from_donor	523	NA
NZ_QUCO01000001.1	high_50M	came_itself	1480	0.875988209146452
NZ_QUCO01000001.1	high_5M	came_from_before	285	NA
NZ_QUCO01000001.1	high_5M	came_from_both	1272	NA
NZ_QUCO01000001.1	high_5M	came_from_donor	17	NA
NZ_QUCO01000001.1	high_5M	came_itself	7277	3.79545521678445
NZ_QUCS01000001.1	high_10M	came_from_before	66	0.248095979622904
NZ_QUCS01000001.1	high_10M	came_from_both	7635	NA
NZ_QUCS01000001.1	high_10M	came_from_donor	175	NA
NZ_QUCS01000001.1	high_10M	came_itself	600	0.248095979622904
NZ_QUCS01000001.1	high_1M	came_from_before	3	0.0465984199426599
NZ_QUCS01000001.1	high_1M	came_from_both	7	NA
NZ_QUCS01000001.1	high_1M	came_itself	1626	0.0465984199426599
NZ_QUCS01000001.1	high_25M	came_from_before	409	1.02514910678627
NZ_QUCS01000001.1	high_25M	came_from_both	36484	NA
NZ_QUCS01000001.1	high_25M	came_from_donor	338	NA
NZ_QUCS01000001.1	high_25M	came_itself	805	1.02514910678627
NZ_QUCS01000001.1	high_50M	came_from_before	1368	18.2632860987572
NZ_QUCS01000001.1	high_50M	came_from_both	119273	NA
NZ_QUCS01000001.1	high_50M	came_from_donor	2801	NA
NZ_QUCS01000001.1	high_50M	came_itself	10476	18.2632860987572
NZ_QUCS01000001.1	high_5M	came_from_before	49	2.11270394790491
NZ_QUCS01000001.1	high_5M	came_from_both	1451	NA
NZ_QUCS01000001.1	high_5M	came_from_donor	238	NA
NZ_QUCS01000001.1	high_5M	came_itself	4384	2.11270394790491
NZ_QUCW01000001.1	high_10M	came_from_before	1003	1.98679037045936
NZ_QUCW01000001.1	high_10M	came_from_both	424	NA
NZ_QUCW01000001.1	high_10M	came_itself	5459	1.98679037045936
NZ_QUCW01000001.1	high_1M	came_from_before	NA	0.0340023202394658
NZ_QUCW01000001.1	high_1M	came_from_both	12	NA
NZ_QUCW01000001.1	high_1M	came_itself	454	0.0340023202394658
NZ_QUCW01000001.1	high_25M	came_from_before	43218	21.5882028703627
NZ_QUCW01000001.1	high_25M	came_from_both	2652	NA
NZ_QUCW01000001.1	high_25M	came_from_donor	75	NA
NZ_QUCW01000001.1	high_25M	came_itself	37591	21.5882028703627
NZ_QUCW01000001.1	high_50M	came_from_before	18296	1.44772581833975
NZ_QUCW01000001.1	high_50M	came_from_both	3309	NA
NZ_QUCW01000001.1	high_50M	came_itself	NA	1.44772581833975
NZ_QUCW01000001.1	high_5M	came_from_before	292	0.2408165905073
NZ_QUCW01000001.1	high_5M	came_from_both	127	NA
NZ_QUCW01000001.1	high_5M	came_itself	338	0.2408165905073
NZ_QUCY01000001.1	high_10M	came_from_before	4673	3.04885389479219
NZ_QUCY01000001.1	high_10M	came_from_both	126	3.04885389479219
NZ_QUCY01000001.1	high_10M	came_from_donor	NA	3.04885389479219
NZ_QUCY01000001.1	high_10M	came_itself	2469	NA
NZ_QUCY01000001.1	high_1M	came_from_before	NA	0.073190849411815
NZ_QUCY01000001.1	high_1M	came_from_both	NA	0.073190849411815
NZ_QUCY01000001.1	high_1M	came_from_donor	NA	0.073190849411815
NZ_QUCY01000001.1	high_1M	came_itself	574	NA
NZ_QUCY01000001.1	high_25M	came_from_before	25705	7.7791284604923
NZ_QUCY01000001.1	high_25M	came_from_both	1099	7.7791284604923
NZ_QUCY01000001.1	high_25M	came_from_donor	NA	7.7791284604923
NZ_QUCY01000001.1	high_25M	came_itself	315	NA
NZ_QUCY01000001.1	high_50M	came_from_before	149	1.37183745571089
NZ_QUCY01000001.1	high_50M	came_from_both	5269	1.37183745571089
NZ_QUCY01000001.1	high_50M	came_from_donor	2	1.37183745571089
NZ_QUCY01000001.1	high_50M	came_itself	3	NA
NZ_QUCY01000001.1	high_5M	came_from_before	37	1.3756508704333
NZ_QUCY01000001.1	high_5M	came_from_both	26	1.3756508704333
NZ_QUCY01000001.1	high_5M	came_from_donor	152	1.3756508704333
NZ_QUCY01000001.1	high_5M	came_itself	4974	NA
NZ_QUCZ01000001.1	high_10M	came_from_before	29	NA
NZ_QUCZ01000001.1	high_10M	came_from_both	820	NA
NZ_QUCZ01000001.1	high_10M	came_from_donor	1008	NA
NZ_QUCZ01000001.1	high_10M	came_itself	12248	3.84300004074129
NZ_QUCZ01000001.1	high_1M	came_from_both	16	NA
NZ_QUCZ01000001.1	high_1M	came_itself	2509	0.154207827866712
NZ_QUCZ01000001.1	high_25M	came_from_before	505	NA
NZ_QUCZ01000001.1	high_25M	came_from_both	6677	NA
NZ_QUCZ01000001.1	high_25M	came_from_donor	944	NA
NZ_QUCZ01000001.1	high_25M	came_itself	4312	2.73410363797553
NZ_QUCZ01000001.1	high_50M	came_from_before	381	NA
NZ_QUCZ01000001.1	high_50M	came_from_both	7697	NA
NZ_QUCZ01000001.1	high_50M	came_from_donor	653	NA
NZ_QUCZ01000001.1	high_50M	came_itself	2752	1.76849989182041
NZ_QUCZ01000001.1	high_5M	came_from_both	214	NA
NZ_QUCZ01000001.1	high_5M	came_from_donor	22	NA
NZ_QUCZ01000001.1	high_5M	came_itself	495	0.0704095349481248
NZ_QUDC01000001.1	high_10M	came_from_before	1	0.124082088339608
NZ_QUDC01000001.1	high_10M	came_from_both	286	0.124082088339608
NZ_QUDC01000001.1	high_10M	came_from_donor	32	0.124082088339608
NZ_QUDC01000001.1	high_10M	came_itself	240	NA
NZ_QUDC01000001.1	high_1M	came_from_before	1	0.140506092305699
NZ_QUDC01000001.1	high_1M	came_from_both	8	0.140506092305699
NZ_QUDC01000001.1	high_1M	came_from_donor	2	0.140506092305699
NZ_QUDC01000001.1	high_1M	came_itself	1290	NA
NZ_QUDC01000001.1	high_25M	came_from_before	5106	1.04171916032238
NZ_QUDC01000001.1	high_25M	came_from_both	1858	1.04171916032238
NZ_QUDC01000001.1	high_25M	came_from_donor	1	1.04171916032238
NZ_QUDC01000001.1	high_25M	came_itself	6	NA
NZ_QUDC01000001.1	high_50M	came_from_before	59	15.7586375906568
NZ_QUDC01000001.1	high_50M	came_from_both	127328	15.7586375906568
NZ_QUDC01000001.1	high_50M	came_from_donor	NA	15.7586375906568
NZ_QUDC01000001.1	high_5M	came_from_before	1	0.545986686008854
NZ_QUDC01000001.1	high_5M	came_from_both	231	0.545986686008854
NZ_QUDC01000001.1	high_5M	came_from_donor	17	0.545986686008854
NZ_QUDC01000001.1	high_5M	came_itself	3198	NA
NZ_QUDF01000001.1	high_10M	came_from_both	218	NA
NZ_QUDF01000001.1	high_10M	came_from_donor	7262	3.1853501210108
NZ_QUDF01000001.1	high_10M	came_itself	7220	NA
NZ_QUDF01000001.1	high_1M	came_from_donor	NA	0.333100210238438
NZ_QUDF01000001.1	high_1M	came_itself	8243	NA
NZ_QUDF01000001.1	high_25M	came_from_both	678	NA
NZ_QUDF01000001.1	high_25M	came_from_donor	1087	2.84362299662062
NZ_QUDF01000001.1	high_25M	came_itself	20369	NA
NZ_QUDF01000001.1	high_50M	came_from_both	1559	NA
NZ_QUDF01000001.1	high_50M	came_from_donor	22736	1.40903778857449
NZ_QUDF01000001.1	high_50M	came_itself	58	NA
NZ_QUDF01000001.1	high_5M	came_from_both	116	NA
NZ_QUDF01000001.1	high_5M	came_from_donor	229	1.92072731100373
NZ_QUDF01000001.1	high_5M	came_itself	20495	NA
NZ_QUDI01000001.1	high_10M	came_from_both	788	NA
NZ_QUDI01000001.1	high_10M	came_from_donor	134	NA
NZ_QUDI01000001.1	high_10M	came_itself	5867	0.0935634337816351
NZ_QUDI01000001.1	high_1M	came_from_both	3	NA
NZ_QUDI01000001.1	high_1M	came_itself	651	0.00293330688261301
NZ_QUDI01000001.1	high_25M	came_from_before	7	NA
NZ_QUDI01000001.1	high_25M	came_from_both	2586	NA
NZ_QUDI01000001.1	high_25M	came_from_donor	4592	NA
NZ_QUDI01000001.1	high_25M	came_itself	15260	0.948151229242246
NZ_QUDI01000001.1	high_50M	came_from_before	25	NA
NZ_QUDI01000001.1	high_50M	came_from_both	5366	NA
NZ_QUDI01000001.1	high_50M	came_from_donor	6368	NA
NZ_QUDI01000001.1	high_50M	came_itself	30582	2.03222835526825
NZ_QUDI01000001.1	high_5M	came_from_both	285	NA
