sample	gene_name	gene_length	width_cov	hits
R01_W4_gone	rob:CK5_05660	741	394	4
R01_W4_gone	rum:CK1_37050	744	741	93
FAT_012-22-2-0_came_itself	cct:CC1_02420	741	376	6
FAT_012-22-2-0_came_itself	eel:EUBELI_01660	741	81	1
FAT_012-22-2-0_came_itself	erb:A4V01_10495	744	174	4
FAT_012-22-2-0_came_itself	ere:EUBREC_0089	741	221	4
FAT_012-22-2-0_came_itself	rix:RO1_33980	741	266	4
FAT_012-22-2-0_came_itself	rum:CK1_37050	744	291	6
SPB_T27_came_itself	caer:CSV91_03095	816	717	11
SPB_T27_came_itself	cct:CC1_02420	741	488	7
SPB_T27_came_itself	eel:EUBELI_01660	741	481	7
SPB_T27_came_itself	erb:A4V01_10495	744	245	2
SPB_T27_came_itself	rix:RO1_33980	741	178	2
SPB_T27_came_itself	rum:CK1_37050	744	625	10
FAT_012-22-2-0_gone	caer:CSV91_03095	816	806	90
FAT_012-22-2-0_gone	cct:CC1_02420	741	379	9
FAT_012-22-2-0_gone	eel:EUBELI_01660	741	513	12
FAT_012-22-2-0_gone	ere:EUBREC_0089	741	415	10
FAT_012-22-2-0_gone	psor:RSJ16_09130	747	88	2
FAT_012-22-2-0_gone	rix:RO1_33980	741	612	18
FAT_012-22-2-0_gone	rob:CK5_05660	741	401	8
FAT_012-22-2-0_gone	rum:CK1_37050	744	615	21
FAT_020-22-84-0_came_from_donor	rum:CK1_37050	744	185	4
FAT_015-22-14-0_came_itself	caer:CSV91_03095	816	264	5
FAT_015-22-14-0_came_itself	psor:RSJ16_09130	747	92	4
SPB_T30_stay	caer:CSV91_03095	816	692	36
SPB_T30_stay	cct:CC1_02420	741	724	120
SPB_T30_stay	eel:EUBELI_01660	741	721	135
SPB_T30_stay	ere:EUBREC_0089	741	655	55
SPB_T30_stay	rix:RO1_33980	741	741	146
SPB_T30_stay	rob:CK5_05660	741	675	64
SPB_T30_stay	rum:CK1_37050	744	744	255
FAT_006-22-84-0_stay	caer:CSV91_03095	816	641	19
FAT_006-22-84-0_stay	cct:CC1_02420	741	728	96
FAT_006-22-84-0_stay	eel:EUBELI_01660	741	702	129
FAT_006-22-84-0_stay	ere:EUBREC_0089	741	668	62
FAT_006-22-84-0_stay	rix:RO1_33980	741	741	139
FAT_006-22-84-0_stay	rob:CK5_05660	741	673	95
FAT_006-22-84-0_stay	rum:CK1_37050	744	744	731
SPB_T30_settle	caer:CSV91_03095	816	816	64
SPB_T30_settle	cct:CC1_02420	741	741	94
SPB_T30_settle	eel:EUBELI_01660	741	721	93
SPB_T30_settle	ere:EUBREC_0089	741	657	55
SPB_T30_settle	rix:RO1_33980	741	741	134
SPB_T30_settle	rob:CK5_05660	741	644	28
SPB_T30_settle	rum:CK1_37050	744	742	83
FAT_008-22-84-0_stay	caer:CSV91_03095	816	297	5
FAT_008-22-84-0_stay	cct:CC1_02420	741	726	116
FAT_008-22-84-0_stay	eel:EUBELI_01660	741	722	157
FAT_008-22-84-0_stay	ere:EUBREC_0089	741	685	97
FAT_008-22-84-0_stay	rix:RO1_33980	741	741	132
FAT_008-22-84-0_stay	rob:CK5_05660	741	662	54
FAT_008-22-84-0_stay	rum:CK1_37050	744	744	1141
FAT_008-22-14-0_settle	cct:CC1_02420	741	728	1720
FAT_008-22-14-0_settle	eel:EUBELI_01660	741	741	1773
FAT_008-22-14-0_settle	erb:A4V01_10495	744	86	1
FAT_008-22-14-0_settle	ere:EUBREC_0089	741	727	1019
FAT_008-22-14-0_settle	rix:RO1_33980	741	741	1820
FAT_008-22-14-0_settle	rob:CK5_05660	741	687	1024
FAT_008-22-14-0_settle	rum:CK1_37050	744	744	1457
FAT_006-22-84-0_came_itself	caer:CSV91_03095	816	91	1
FAT_006-22-84-0_came_itself	ere:EUBREC_0089	741	295	4
FAT_006-22-84-0_came_itself	rum:CK1_37050	744	237	4
FAT_020-22-14-0_gone	caer:CSV91_03095	816	584	28
FAT_020-22-14-0_gone	cct:CC1_02420	741	487	7
FAT_020-22-14-0_gone	eel:EUBELI_01660	741	369	5
FAT_020-22-14-0_gone	rix:RO1_33980	741	229	4
FAT_020-22-14-0_gone	rob:CK5_05660	741	77	1
FAT_020-22-14-0_gone	rum:CK1_37050	744	249	3
FAT_008-22-2-0_settle	caer:CSV91_03095	816	803	77
FAT_008-22-2-0_settle	cct:CC1_02420	741	728	1646
FAT_008-22-2-0_settle	eel:EUBELI_01660	741	741	1759
FAT_008-22-2-0_settle	erb:A4V01_10495	744	89	1
FAT_008-22-2-0_settle	ere:EUBREC_0089	741	672	973
FAT_008-22-2-0_settle	rix:RO1_33980	741	741	1819
FAT_008-22-2-0_settle	rob:CK5_05660	741	687	966
FAT_008-22-2-0_settle	rum:CK1_37050	744	744	1480
FAT_015-22-42-0_came_itself	caer:CSV91_03095	816	808	78
FAT_015-22-42-0_came_itself	cct:CC1_02420	741	329	4
FAT_015-22-42-0_came_itself	eel:EUBELI_01660	741	194	7
FAT_015-22-42-0_came_itself	erb:A4V01_10495	744	275	4
FAT_015-22-42-0_came_itself	ere:EUBREC_0089	741	140	2
FAT_015-22-42-0_came_itself	rob:CK5_05660	741	212	3
FAT_015-22-42-0_came_itself	rum:CK1_37050	744	416	10
FAT_015-22-2-0_settle	caer:CSV91_03095	816	792	82
FAT_015-22-2-0_settle	cct:CC1_02420	741	728	1876
FAT_015-22-2-0_settle	eel:EUBELI_01660	741	741	1932
FAT_015-22-2-0_settle	ere:EUBREC_0089	741	738	1163
FAT_015-22-2-0_settle	rix:RO1_33980	741	741	1981
FAT_015-22-2-0_settle	rob:CK5_05660	741	688	1037
FAT_015-22-2-0_settle	rum:CK1_37050	744	744	1431
FAT_008-22-84-0_not_settle	caer:CSV91_03095	816	103	3
FAT_008-22-84-0_not_settle	cct:CC1_02420	741	721	73
FAT_008-22-84-0_not_settle	eel:EUBELI_01660	741	722	76
FAT_008-22-84-0_not_settle	ele:Elen_1169	888	121	2
FAT_008-22-84-0_not_settle	erb:A4V01_10495	744	323	9
FAT_008-22-84-0_not_settle	ere:EUBREC_0089	741	578	49
FAT_008-22-84-0_not_settle	psor:RSJ16_09130	747	90	2
FAT_008-22-84-0_not_settle	rix:RO1_33980	741	705	34
FAT_008-22-84-0_not_settle	rob:CK5_05660	741	650	42
FAT_008-22-84-0_not_settle	rum:CK1_37050	744	527	14
SPB_T30_gone	caer:CSV91_03095	816	795	38
SPB_T30_gone	cct:CC1_02420	741	550	5
SPB_T30_gone	eel:EUBELI_01660	741	690	4
SPB_T30_gone	ele:Elen_1169	888	645	6
SPB_T30_gone	ere:EUBREC_0089	741	427	6
SPB_T30_gone	olo:ADJ70_04945	870	257	2
SPB_T30_gone	rix:RO1_33980	741	414	6
SPB_T30_gone	rob:CK5_05660	741	258	2
SPB_T30_gone	rum:CK1_37050	744	743	26
FAT_008-22-42-0_gone	caer:CSV91_03095	816	451	10
FAT_008-22-42-0_gone	cct:CC1_02420	741	74	1
FAT_008-22-42-0_gone	ele:Elen_1169	888	293	6
FAT_008-22-42-0_gone	ere:EUBREC_0089	741	111	2
FAT_008-22-42-0_gone	rix:RO1_33980	741	94	1
FAT_008-22-42-0_gone	rob:CK5_05660	741	86	1
FAT_008-22-42-0_gone	rum:CK1_37050	744	286	10
SPB_T35_not_settle	caer:CSV91_03095	816	396	12
SPB_T35_not_settle	eel:EUBELI_01660	741	215	2
SPB_T35_not_settle	ele:Elen_1169	888	249	1
SPB_T35_not_settle	rix:RO1_33980	741	242	1
SPB_T35_not_settle	rob:CK5_05660	741	249	1
SPB_T35_not_settle	rum:CK1_37050	744	489	9
FAT_015-22-84-0_gone	caer:CSV91_03080	1398	441	8
FAT_015-22-84-0_gone	cct:CC1_02440	1377	900	67
FAT_015-22-84-0_gone	eel:EUBELI_01658	1377	1007	41
FAT_015-22-84-0_gone	ele:Elen_1171	1500	158	2
FAT_015-22-84-0_gone	ere:EUBREC_0091	1377	1267	73
FAT_015-22-84-0_gone	fpa:FPR_00450	948	932	74
FAT_015-22-84-0_gone	fpla:A4U99_00920	1377	551	13
FAT_015-22-84-0_gone	rho:RHOM_03860	1398	1113	30
FAT_015-22-84-0_gone	rum:CK1_37080	1365	1180	38
SPB_T23_came_itself	cct:CC1_02440	1377	428	6
SPB_T23_came_itself	eel:EUBELI_01658	1377	542	5
SPB_T23_came_itself	ere:EUBREC_0091	1377	695	8
SPB_T23_came_itself	fpa:FPR_00450	948	267	6
SPB_T23_came_itself	rho:RHOM_03860	1398	367	4
SPB_T23_came_itself	rum:CK1_37080	1365	249	2
FAT_008-22-14-0_came_from_both	cct:CC1_02440	1377	1282	336
FAT_008-22-14-0_came_from_both	eel:EUBELI_01658	1377	1372	639
FAT_008-22-14-0_came_from_both	ere:EUBREC_0091	1377	1377	598
FAT_008-22-14-0_came_from_both	fpa:FPR_00450	948	293	17
FAT_008-22-14-0_came_from_both	rum:CK1_37080	1365	1365	1308
FAT_008-22-14-0_came_from_before	caer:CSV91_03080	1398	325	5
FAT_008-22-14-0_came_from_before	fpa:FPR_00450	948	146	2
SPB_T23_stay	caer:CSV91_03080	1398	851	26
SPB_T23_stay	cct:CC1_02440	1377	1125	332
SPB_T23_stay	eel:EUBELI_01658	1377	1270	345
SPB_T23_stay	ere:EUBREC_0091	1377	1377	663
SPB_T23_stay	rum:CK1_37080	1365	1365	484
FAT_006-22-42-0_came_from_both	caer:CSV91_03080	1398	219	3
FAT_006-22-42-0_came_from_both	cct:CC1_02440	1377	1081	328
FAT_006-22-42-0_came_from_both	eel:EUBELI_01658	1377	1360	568
FAT_006-22-42-0_came_from_both	ere:EUBREC_0091	1377	1377	768
FAT_006-22-42-0_came_from_both	fpa:FPR_00450	948	203	3
FAT_006-22-42-0_came_from_both	rum:CK1_37080	1365	1365	727
R01_W4_stay	cct:CC1_02440	1377	923	176
R01_W4_stay	eel:EUBELI_01658	1377	1377	422
R01_W4_stay	ere:EUBREC_0091	1377	1377	587
R01_W4_stay	fpa:FPR_00450	948	507	19
R01_W4_stay	fpla:A4U99_00920	1377	98	2
R01_W4_stay	rum:CK1_37080	1365	1365	2754
SPB_T25_not_settle	caer:CSV91_03080	1398	807	10
SPB_T25_not_settle	cct:CC1_02440	1377	640	13
SPB_T25_not_settle	eel:EUBELI_01658	1377	991	20
SPB_T25_not_settle	ele:Elen_1171	1500	151	1
SPB_T25_not_settle	ere:EUBREC_0091	1377	1346	40
SPB_T25_not_settle	fpa:FPR_00450	948	947	30
SPB_T25_not_settle	rum:CK1_37080	1365	594	6
FAT_015-22-42-0_gone	caer:CSV91_03080	1398	441	8
FAT_015-22-42-0_gone	cct:CC1_02440	1377	984	45
FAT_015-22-42-0_gone	eel:EUBELI_01658	1377	1002	32
FAT_015-22-42-0_gone	ele:Elen_1171	1500	158	2
FAT_015-22-42-0_gone	ere:EUBREC_0091	1377	1114	56
FAT_015-22-42-0_gone	fpa:FPR_00450	948	896	49
FAT_015-22-42-0_gone	fpla:A4U99_00920	1377	195	3
FAT_015-22-42-0_gone	rho:RHOM_03860	1398	521	16
FAT_015-22-42-0_gone	rum:CK1_37080	1365	1128	34
FAT_008-22-2-0_not_settle	caer:CSV91_03080	1398	87	1
FAT_008-22-2-0_not_settle	cct:CC1_02440	1377	1223	134
FAT_008-22-2-0_not_settle	eel:EUBELI_01658	1377	1368	144
FAT_008-22-2-0_not_settle	ele:Elen_1171	1500	269	3
FAT_008-22-2-0_not_settle	erb:A4V01_10480	1353	365	7
FAT_008-22-2-0_not_settle	ere:EUBREC_0091	1377	1349	224
FAT_008-22-2-0_not_settle	fpa:FPR_00450	948	934	883
FAT_008-22-2-0_not_settle	fpla:A4U99_00920	1377	1075	33
FAT_008-22-2-0_not_settle	rob:CK5_35890	1359	564	10
FAT_008-22-2-0_not_settle	rum:CK1_37080	1365	968	21
FAT_008-22-2-0_not_settle	tur:AT726_08005	1416	174	2
SPB_T39_stay	caer:CSV91_03080	1398	1000	10
SPB_T39_stay	cct:CC1_02440	1377	1097	144
SPB_T39_stay	eel:EUBELI_01658	1377	1274	281
SPB_T39_stay	ere:EUBREC_0091	1377	1313	163
SPB_T39_stay	rum:CK1_37080	1365	1362	70
FAT_020-22-14-0_came_from_before	caer:CSV91_03080	1398	996	45
FAT_020-22-14-0_came_from_before	eel:EUBELI_01658	1377	449	7
FAT_020-22-14-0_came_from_before	ere:EUBREC_0091	1377	617	11
FAT_020-22-14-0_came_from_before	fpa:FPR_00450	948	948	560
SPB_T27_gone	caer:CSV91_03080	1398	1395	237
SPB_T27_gone	cct:CC1_02440	1377	1052	14
SPB_T27_gone	eel:EUBELI_01658	1377	752	36
SPB_T27_gone	ele:Elen_1171	1500	788	9
SPB_T27_gone	erb:A4V01_10480	1353	633	4
SPB_T27_gone	ere:EUBREC_0091	1377	1294	37
SPB_T27_gone	fpa:FPR_00450	948	876	282
SPB_T27_gone	fpla:A4U99_00920	1377	1264	19
SPB_T27_gone	olo:ADJ70_04930	1596	311	2
SPB_T27_gone	rum:CK1_37080	1365	1357	43
SPB_T29_came_from_both	caer:CSV91_03080	1398	607	14
SPB_T29_came_from_both	cct:CC1_02440	1377	938	46
SPB_T29_came_from_both	eel:EUBELI_01658	1377	1024	82
SPB_T29_came_from_both	ere:EUBREC_0091	1377	1351	86
SPB_T29_came_from_both	rum:CK1_37080	1365	1365	239
SPB_T42_came_from_before	eel:EUBELI_01658	1377	209	4
SPB_T42_came_from_before	fpa:FPR_00450	948	896	23
SPB_T42_came_from_before	fpla:A4U99_00920	1377	371	2
R02_W4_stay	cct:CC1_02440	1377	535	7
R02_W4_stay	eel:EUBELI_01658	1377	841	11
R02_W4_stay	ere:EUBREC_0091	1377	970	11
R02_W4_stay	fpa:FPR_00450	948	515	21
R02_W4_stay	rum:CK1_37080	1365	1294	26
R02_W4_settle	caer:CSV91_03080	1398	1052	19
R02_W4_settle	cct:CC1_02440	1377	1275	399
R02_W4_settle	eel:EUBELI_01658	1377	1377	483
R02_W4_settle	ere:EUBREC_0091	1377	1377	849
R02_W4_settle	fpa:FPR_00450	948	946	144
R02_W4_settle	rum:CK1_37080	1365	1365	397
SPB_T36_stay	caer:CSV91_03080	1398	220	2
SPB_T36_stay	cct:CC1_02440	1377	1181	509
SPB_T36_stay	eel:EUBELI_01658	1377	1267	485
SPB_T36_stay	ere:EUBREC_0091	1377	1377	693
SPB_T36_stay	fpa:FPR_00450	948	380	4
SPB_T36_stay	rum:CK1_37080	1365	1365	94
FAT_020-22-2-0_came_itself	caer:CSV91_03080	1398	70	1
FAT_020-22-2-0_came_itself	cct:CC1_02440	1377	273	3
FAT_020-22-2-0_came_itself	eel:EUBELI_01658	1377	799	16
FAT_020-22-2-0_came_itself	ere:EUBREC_0091	1377	609	11
FAT_020-22-2-0_came_itself	fpa:FPR_00450	948	154	2
FAT_020-22-2-0_came_itself	fpla:A4U99_00920	1377	503	11
FAT_020-22-2-0_came_itself	rho:RHOM_03860	1398	886	29
FAT_020-22-2-0_came_itself	rum:CK1_37080	1365	124	2
SPB_T23_came_from_donor	caer:CSV91_03080	1398	325	3
SPB_T23_came_from_donor	cct:CC1_02440	1377	229	2
SPB_T23_came_from_donor	fpa:FPR_00450	948	442	12
FAT_020-22-84-0_stay	caer:CSV91_03080	1398	1398	208
FAT_020-22-84-0_stay	cct:CC1_02440	1377	1283	646
FAT_020-22-84-0_stay	eel:EUBELI_01658	1377	1376	1035
FAT_020-22-84-0_stay	ere:EUBREC_0091	1377	1377	2490
FAT_020-22-84-0_stay	fpa:FPR_00450	948	948	1480
FAT_020-22-84-0_stay	rum:CK1_37080	1365	1365	392
SPB_T30_came_from_both	caer:CSV91_03080	1398	158	2
SPB_T30_came_from_both	cct:CC1_02440	1377	1220	154
SPB_T30_came_from_both	eel:EUBELI_01658	1377	1264	160
SPB_T30_came_from_both	ere:EUBREC_0091	1377	1377	233
SPB_T30_came_from_both	fpa:FPR_00450	948	518	10
SPB_T30_came_from_both	rum:CK1_37080	1365	1362	155
SPB_T25_came_from_both	caer:CSV91_03080	1398	202	4
SPB_T25_came_from_both	cct:CC1_02440	1377	1144	151
SPB_T25_came_from_both	eel:EUBELI_01658	1377	1219	198
SPB_T25_came_from_both	ere:EUBREC_0091	1377	1351	223
SPB_T25_came_from_both	fpa:FPR_00450	948	300	10
SPB_T25_came_from_both	rum:CK1_37080	1365	1365	330
FAT_015-22-2-0_came_from_before	caer:CSV91_03080	1398	180	2
FAT_015-22-2-0_came_from_before	ere:EUBREC_0091	1377	166	2
FAT_020-22-2-0_settle	caer:CSV91_03080	1398	792	31
FAT_020-22-2-0_settle	cct:CC1_02440	1377	1333	777
FAT_020-22-2-0_settle	eel:EUBELI_01658	1377	1377	1213
FAT_020-22-2-0_settle	ere:EUBREC_0091	1377	1377	2379
FAT_020-22-2-0_settle	fpa:FPR_00450	948	790	91
FAT_020-22-2-0_settle	rum:CK1_37080	1365	1365	379
FAT_008-22-42-0_came_from_both	cct:CC1_02440	1377	961	480
FAT_008-22-42-0_came_from_both	eel:EUBELI_01658	1377	1377	938
FAT_008-22-42-0_came_from_both	ere:EUBREC_0091	1377	1377	1059
FAT_008-22-42-0_came_from_both	fpa:FPR_00450	948	294	6
FAT_008-22-42-0_came_from_both	rum:CK1_37080	1365	1365	1388
FAT_020-22-42-0_came_itself	caer:CSV91_03080	1398	373	8
FAT_020-22-42-0_came_itself	cct:CC1_02440	1377	239	5
FAT_020-22-42-0_came_itself	eel:EUBELI_01658	1377	621	11
FAT_020-22-42-0_came_itself	ere:EUBREC_0091	1377	182	3
FAT_020-22-42-0_came_itself	fpa:FPR_00450	948	258	3
FAT_020-22-42-0_came_itself	fpla:A4U99_00920	1377	396	5
FAT_020-22-42-0_came_itself	rum:CK1_37080	1365	386	6
FAT_020-22-84-0_gone	caer:CSV91_03080	1398	772	19
FAT_020-22-84-0_gone	cct:CC1_02440	1377	500	10
FAT_020-22-84-0_gone	eel:EUBELI_01658	1377	199	3
FAT_020-22-84-0_gone	ere:EUBREC_0091	1377	474	8
FAT_020-22-84-0_gone	fpa:FPR_00450	948	727	17
FAT_020-22-84-0_gone	fpla:A4U99_00920	1377	88	1
FAT_020-22-84-0_gone	rho:RHOM_03860	1398	418	6
FAT_020-22-84-0_gone	rum:CK1_37080	1365	272	6
FAT_012-22-42-0_came_itself	caer:CSV91_03080	1398	910	45
FAT_012-22-42-0_came_itself	cct:CC1_02440	1377	889	25
FAT_012-22-42-0_came_itself	eel:EUBELI_01658	1377	596	24
FAT_012-22-42-0_came_itself	erb:A4V01_10480	1353	186	4
FAT_012-22-42-0_came_itself	ere:EUBREC_0091	1377	892	40
FAT_012-22-42-0_came_itself	fpa:FPR_00450	948	891	69
FAT_012-22-42-0_came_itself	rho:RHOM_03860	1398	1320	98
FAT_012-22-42-0_came_itself	rum:CK1_37080	1365	955	37
FAT_006-22-2-0_stay	caer:CSV91_03080	1398	492	10
FAT_006-22-2-0_stay	cct:CC1_02440	1377	1018	201
FAT_006-22-2-0_stay	eel:EUBELI_01658	1377	1373	367
FAT_006-22-2-0_stay	ere:EUBREC_0091	1377	1375	366
FAT_006-22-2-0_stay	rho:RHOM_03860	1398	138	2
FAT_006-22-2-0_stay	rum:CK1_37080	1365	1365	974
FAT_008-22-42-0_settle	caer:CSV91_03080	1398	1379	144
FAT_008-22-42-0_settle	cct:CC1_02440	1377	1350	2225
FAT_008-22-42-0_settle	eel:EUBELI_01658	1377	1377	4968
FAT_008-22-42-0_settle	ere:EUBREC_0091	1377	1377	4424
FAT_008-22-42-0_settle	fpa:FPR_00450	948	947	445
FAT_008-22-42-0_settle	rho:RHOM_03860	1398	1169	60
FAT_008-22-42-0_settle	rum:CK1_37080	1365	1365	3109
FAT_020-22-14-0_came_itself	caer:CSV91_03080	1398	253	3
FAT_020-22-14-0_came_itself	cct:CC1_02440	1377	543	10
FAT_020-22-14-0_came_itself	eel:EUBELI_01658	1377	1064	38
FAT_020-22-14-0_came_itself	ere:EUBREC_0091	1377	999	34
FAT_020-22-14-0_came_itself	fpa:FPR_00450	948	742	21
FAT_020-22-14-0_came_itself	rho:RHOM_03860	1398	370	5
FAT_020-22-14-0_came_itself	rum:CK1_37080	1365	231	3
FAT_008-22-2-0_stay	caer:CSV91_03080	1398	153	2
FAT_008-22-2-0_stay	cct:CC1_02440	1377	1030	166
FAT_008-22-2-0_stay	eel:EUBELI_01658	1377	1348	206
FAT_008-22-2-0_stay	ere:EUBREC_0091	1377	1376	352
FAT_008-22-2-0_stay	fpa:FPR_00450	948	143	12
FAT_008-22-2-0_stay	rho:RHOM_03860	1398	446	12
FAT_008-22-2-0_stay	rum:CK1_37080	1365	1365	1478
FAT_008-22-2-0_came_from_both	caer:CSV91_03080	1398	86	1
FAT_008-22-2-0_came_from_both	cct:CC1_02440	1377	1320	596
FAT_008-22-2-0_came_from_both	eel:EUBELI_01658	1377	1377	1009
FAT_008-22-2-0_came_from_both	ere:EUBREC_0091	1377	1377	1009
FAT_008-22-2-0_came_from_both	fpa:FPR_00450	948	126	6
FAT_008-22-2-0_came_from_both	rho:RHOM_03860	1398	174	2
FAT_008-22-2-0_came_from_both	rum:CK1_37080	1365	1365	2406
FAT_015-22-14-0_not_settle	caer:CSV91_03080	1398	87	1
FAT_015-22-14-0_not_settle	cct:CC1_02440	1377	1377	243
FAT_015-22-14-0_not_settle	eel:EUBELI_01658	1377	1374	250
FAT_015-22-14-0_not_settle	ele:Elen_1171	1500	318	4
FAT_015-22-14-0_not_settle	erb:A4V01_10480	1353	863	20
FAT_015-22-14-0_not_settle	ere:EUBREC_0091	1377	1376	262
FAT_015-22-14-0_not_settle	fpa:FPR_00450	948	948	968
FAT_015-22-14-0_not_settle	fpla:A4U99_00920	1377	1075	33
FAT_015-22-14-0_not_settle	rho:RHOM_03860	1398	1236	50
FAT_015-22-14-0_not_settle	rob:CK5_35890	1359	564	10
FAT_015-22-14-0_not_settle	rum:CK1_37080	1365	1229	56
FAT_006-22-14-0_came_from_donor	cct:CC1_02440	1377	409	8
FAT_006-22-14-0_came_from_donor	ere:EUBREC_0091	1377	673	13
FAT_006-22-14-0_came_from_donor	fpa:FPR_00450	948	244	5
FAT_006-22-14-0_came_from_donor	rho:RHOM_03860	1398	164	2
FAT_012-22-84-0_came_from_donor	caer:CSV91_03080	1398	71	1
FAT_012-22-84-0_came_from_donor	eel:EUBELI_01658	1377	415	6
FAT_012-22-84-0_came_from_donor	fpa:FPR_00450	948	612	19
SPB_T42_stay	cct:CC1_02440	1377	1247	156
SPB_T42_stay	eel:EUBELI_01658	1377	1278	307
SPB_T42_stay	ere:EUBREC_0091	1377	1377	182
SPB_T42_stay	fpa:FPR_00450	948	865	44
SPB_T42_stay	rum:CK1_37080	1365	1362	70
R01_W4_came_from_donor	caer:CSV91_03080	1398	1398	150
R01_W4_came_from_donor	cct:CC1_02440	1377	856	14
R01_W4_came_from_donor	eel:EUBELI_01658	1377	625	11
R01_W4_came_from_donor	ere:EUBREC_0091	1377	1031	12
R01_W4_came_from_donor	fpa:FPR_00450	948	522	11
FAT_015-22-14-0_came_from_before	caer:CSV91_03080	1398	639	15
FAT_015-22-14-0_came_from_before	cct:CC1_02440	1377	184	2
FAT_015-22-14-0_came_from_before	eel:EUBELI_01658	1377	184	2
SPB_T36_came_from_both	caer:CSV91_03080	1398	166	2
SPB_T36_came_from_both	cct:CC1_02440	1377	890	192
SPB_T36_came_from_both	eel:EUBELI_01658	1377	1258	263
SPB_T36_came_from_both	ere:EUBREC_0091	1377	1377	240
SPB_T36_came_from_both	rum:CK1_37080	1365	1297	60
FAT_006-22-42-0_came_from_donor	cct:CC1_02440	1377	279	3
FAT_006-22-42-0_came_from_donor	ere:EUBREC_0091	1377	185	2
FAT_006-22-42-0_came_from_donor	fpa:FPR_00450	948	179	2
FAT_012-22-2-0_came_from_both	cct:CC1_02440	1377	1177	693
FAT_012-22-2-0_came_from_both	eel:EUBELI_01658	1377	1377	899
FAT_012-22-2-0_came_from_both	ere:EUBREC_0091	1377	1377	1399
FAT_012-22-2-0_came_from_both	fpa:FPR_00450	948	160	3
FAT_012-22-2-0_came_from_both	rum:CK1_37080	1365	1365	1106
FAT_015-22-42-0_settle	caer:CSV91_03080	1398	1396	201
FAT_015-22-42-0_settle	cct:CC1_02440	1377	1119	2074
FAT_015-22-42-0_settle	eel:EUBELI_01658	1377	1377	4215
FAT_015-22-42-0_settle	ere:EUBREC_0091	1377	1377	3886
FAT_015-22-42-0_settle	fpa:FPR_00450	948	901	270
FAT_015-22-42-0_settle	rho:RHOM_03860	1398	991	30
FAT_015-22-42-0_settle	rum:CK1_37080	1365	1365	2858
SPB_T39_gone	caer:CSV91_03080	1398	226	1
SPB_T39_gone	eel:EUBELI_01658	1377	273	2
SPB_T39_gone	ele:Elen_1171	1500	1127	28
SPB_T39_gone	ere:EUBREC_0091	1377	179	2
SPB_T39_gone	fpa:FPR_00450	948	934	65
SPB_T39_gone	fpla:A4U99_00920	1377	914	10
SPB_T39_gone	llk:LLKF_1299	1344	557	4
SPB_T39_gone	rum:CK1_37080	1365	232	1
FAT_006-22-14-0_stay	caer:CSV91_03080	1398	1043	40
FAT_006-22-14-0_stay	cct:CC1_02440	1377	1031	239
FAT_006-22-14-0_stay	eel:EUBELI_01658	1377	1377	404
FAT_006-22-14-0_stay	ere:EUBREC_0091	1377	1376	408
FAT_006-22-14-0_stay	fpa:FPR_00450	948	857	55
FAT_006-22-14-0_stay	rum:CK1_37080	1365	1365	1124
SPB_T33_not_settle	caer:CSV91_03080	1398	1397	71
SPB_T33_not_settle	cct:CC1_02440	1377	1214	91
SPB_T33_not_settle	eel:EUBELI_01658	1377	1062	64
SPB_T33_not_settle	ere:EUBREC_0091	1377	1373	136
SPB_T33_not_settle	fpa:FPR_00450	948	948	87
SPB_T33_not_settle	rho:RHOM_03860	1398	190	2
SPB_T33_not_settle	rum:CK1_37080	1365	641	13
FAT_012-22-84-0_came_from_both	cct:CC1_02440	1377	1093	799
FAT_012-22-84-0_came_from_both	eel:EUBELI_01658	1377	1377	1007
FAT_012-22-84-0_came_from_both	ere:EUBREC_0091	1377	1377	2059
FAT_012-22-84-0_came_from_both	fpa:FPR_00450	948	252	11
FAT_012-22-84-0_came_from_both	rum:CK1_37080	1365	1365	921
FAT_015-22-14-0_settle	caer:CSV91_03080	1398	1261	61
FAT_015-22-14-0_settle	cct:CC1_02440	1377	1180	2372
FAT_015-22-14-0_settle	eel:EUBELI_01658	1377	1377	4655
FAT_015-22-14-0_settle	ere:EUBREC_0091	1377	1377	4341
FAT_015-22-14-0_settle	fpa:FPR_00450	948	767	108
FAT_015-22-14-0_settle	rum:CK1_37080	1365	1365	2912
FAT_008-22-42-0_not_settle	caer:CSV91_03080	1398	87	1
FAT_008-22-42-0_not_settle	cct:CC1_02440	1377	1327	299
FAT_008-22-42-0_not_settle	eel:EUBELI_01658	1377	1358	242
FAT_008-22-42-0_not_settle	ele:Elen_1171	1500	94	1
FAT_008-22-42-0_not_settle	erb:A4V01_10480	1353	863	20
FAT_008-22-42-0_not_settle	ere:EUBREC_0091	1377	1363	330
FAT_008-22-42-0_not_settle	fpa:FPR_00450	948	937	859
FAT_008-22-42-0_not_settle	fpla:A4U99_00920	1377	1069	27
FAT_008-22-42-0_not_settle	rob:CK5_35890	1359	267	3
FAT_008-22-42-0_not_settle	rum:CK1_37080	1365	1159	42
FAT_008-22-42-0_not_settle	tur:AT726_08005	1416	174	2
FAT_012-22-14-0_settle	cct:CC1_02440	1377	1061	624
FAT_012-22-14-0_settle	eel:EUBELI_01658	1377	1377	668
FAT_012-22-14-0_settle	ere:EUBREC_0091	1377	1377	1799
FAT_012-22-14-0_settle	fpa:FPR_00450	948	702	31
